t;vc_C_capital;vc_C_cuprum;vc_C_habitat;vc_C_planvital;vc_C_provida;vc_C_modelo;vc_C_santa maria;vc_C_magister;vp_C_capital;vp_C_cuprum;vp_C_habitat;vp_C_planvital;vp_C_provida;vp_C_modelo;vp_C_santa maria;vp_C_magister;vp_C_total;uf;ret_vc_C_capital;ret_vc_C_cuprum;ret_vc_C_habitat;ret_vc_C_planvital;ret_vc_C_provida;ret_vc_C_modelo;ret_vc_C_sm;ret_vc_C_magister;pond_vp_C_capital;pond_vp_C_cuprum;pond_vp_C_habitat;pond_vp_C_planvital;pond_vp_C_provida;pond_vp_C_modelo;pond_vp_C_sm;pond_vp_C_magister;ret_pond_C;ret_anual_pond_C;ds_anual_pond_C;ret_riesgo_C
04-07-2012;24197.69000000000000000000;27746.72000000000000000000;27034.26000000000000000000;49927.90000000000000000000;24058.91000000000000000000;27176.64000000000000000000;;;6137076716585.00000000000000000000;5273030247333.00000000000000000000;7382469687691.00000000000000000000;954950257801.00000000000000000000;9281022696975.00000000000000000000;54396207983.00000000000000000000;;;29082945814368.00000000000000000000;22627.36000000000000000000;-0.00000371935637788168;0.00012903258378978100;0.00040290335137938200;0.00119744232641413000;-0.00021278833002795100;0.00173903287774380000;;;0.21101977618625800000;0.18131004613459500000;0.25384188158971800000;0.03283540339745160000;0.31912251104872100000;0.00187038164325590000;0.00000000000000000000;0.00000000000000000000;0.00009954940158647710;-0.00010551183963761800;0.00307977687837589000;-0.03425957262633250000
05-07-2012;24194.67000000000000000000;27744.29000000000000000000;27038.25000000000000000000;49940.42000000000000000000;24047.87000000000000000000;27178.22000000000000000000;;;6133971975213.00000000000000000000;5260629303738.00000000000000000000;7374289153052.00000000000000000000;955106462084.00000000000000000000;9272964627444.00000000000000000000;54183605483.00000000000000000000;;;29051145127014.00000000000000000000;22627.36000000000000000000;-0.00012481309049287100;-0.00008758175428983000;0.00014757961142341600;0.00025073016279008700;-0.00045897897110602100;0.00005813647576110120;;;0.21114389633850100000;0.18108165033557500000;0.25383815752566700000;0.03287672337555700000;0.31919446159185200000;0.00186511083284686000;0.00000000000000000000;0.00000000000000000000;-0.00014290356258421300;-0.00009887583120958700;0.00307789372543749000;-0.03212451112019240000
06-07-2012;24186.80000000000000000000;27733.16000000000000000000;27023.19000000000000000000;49921.62000000000000000000;24037.84000000000000000000;27160.82000000000000000000;;;6131036888414.00000000000000000000;5247655246361.00000000000000000000;7361988408937.00000000000000000000;954752451920.00000000000000000000;9265847644518.00000000000000000000;54292225200.00000000000000000000;;;29015572865350.00000000000000000000;22627.36000000000000000000;-0.00032533116787942700;-0.00040124411447624000;-0.00055714388627332300;-0.00037651945067594100;-0.00041717176040291500;-0.00064042355531904000;;;0.21130159714115500000;0.18085651007868500000;0.25372541990127600000;0.03290482860189030000;0.31934050337441900000;0.00187114090257494000;0.00000000000000000000;0.00000000000000000000;-0.00042947964275639200;-0.00010246207119290900;0.00307775396231583000;-0.03329118326138470000
09-07-2012;24178.98000000000000000000;27728.38000000000000000000;27006.09000000000000000000;49879.18000000000000000000;24032.90000000000000000000;27128.71000000000000000000;;;6129423292254.00000000000000000000;5240831567803.00000000000000000000;7356718484447.00000000000000000000;953649978138.00000000000000000000;9263260779101.00000000000000000000;54258505152.00000000000000000000;;;28998142606895.00000000000000000000;22627.36000000000000000000;-0.00032336912867494600;-0.00017237170160920700;-0.00063299013316339200;-0.00085049423568185300;-0.00020553043358143100;-0.00118291699133408000;;;0.21137296189434500000;0.18072990532010400000;0.25369619648321100000;0.03288658832622080000;0.31944324519938200000;0.00187110277673780000;0.00000000000000000000;0.00000000000000000000;-0.00035592992278018500;-0.00009791564606558510;0.00307653156167471000;-0.03182663467046780000
10-07-2012;24107.60000000000000000000;27637.31000000000000000000;26922.22000000000000000000;49733.25000000000000000000;23960.98000000000000000000;27057.62000000000000000000;;;6110521881870.00000000000000000000;5222174523858.00000000000000000000;7332926393013.00000000000000000000;950833327861.00000000000000000000;9235191033458.00000000000000000000;54226929259.00000000000000000000;;;28905874089319.00000000000000000000;22625.17000000000000000000;-0.00285972702507683000;-0.00319297582680853000;-0.00301363801360762000;-0.00283316755659256000;-0.00290026086526404000;-0.00252712035607412000;;;0.21139377633032400000;0.18066135996169900000;0.25368291477207300000;0.03289412127524430000;0.31949184463065600000;0.00187598303000418000;0.00000000000000000000;0.00000000000000000000;-0.00297042941151656000;-0.00009660996688498000;0.00307523747687386000;-0.03141544924952890000
11-07-2012;24014.68000000000000000000;27538.38000000000000000000;26832.22000000000000000000;49584.89000000000000000000;23877.54000000000000000000;26976.90000000000000000000;;;6087563400151.00000000000000000000;5200975026635.00000000000000000000;7309425892034.00000000000000000000;948145262380.00000000000000000000;9204616731314.00000000000000000000;54171974104.00000000000000000000;;;28804898286618.00000000000000000000;22622.97000000000000000000;-0.00376459189144099000;-0.00348876183543680000;-0.00325132216528910000;-0.00289033170787928000;-0.00339116420445282000;-0.00289048035838202000;;;0.21133778496899300000;0.18055870133210100000;0.25375635141297400000;0.03291611214681790000;0.31955039867612500000;0.00188065146298978000;0.00000000000000000000;0.00000000000000000000;-0.00343479281010662000;-0.00010088310051320600;0.00307914396098161000;-0.03276335948938370000
12-07-2012;24005.56000000000000000000;27522.62000000000000000000;26813.65000000000000000000;49548.39000000000000000000;23864.21000000000000000000;26955.13000000000000000000;;;6087547168003.00000000000000000000;5199618226221.00000000000000000000;7304470556553.00000000000000000000;948145042950.00000000000000000000;9202983552714.00000000000000000000;54680804747.00000000000000000000;;;28797445351188.00000000000000000000;22620.78000000000000000000;-0.00028303088718181500;-0.00047564706738665200;-0.00059550904947018600;-0.00063957345499341000;-0.00046161215138310700;-0.00071050355574330300;;;0.21139191667054800000;0.18055831560095300000;0.25364994941301800000;0.03292462339583490000;0.31957638743585100000;0.00189880748379454000;0.00000000000000000000;0.00000000000000000000;-0.00046669048364334700;-0.00010425291761976900;0.00307908121397655000;-0.03385845009431540000
13-07-2012;23980.17000000000000000000;27496.50000000000000000000;26784.42000000000000000000;49502.20000000000000000000;23852.49000000000000000000;26933.13000000000000000000;;;6085948883333.00000000000000000000;5195926048045.00000000000000000000;7303274611741.00000000000000000000;947398295716.00000000000000000000;9209472557372.00000000000000000000;55747180307.00000000000000000000;;;28797767576514.00000000000000000000;22618.59000000000000000000;-0.00096141304429142900;-0.00085266985208971300;-0.00099389269918546200;-0.00083583646028692000;-0.00039441431465659500;-0.00071968609494467000;;;0.21133405105666600000;0.18042808472009900000;0.25360558218051500000;0.03289832426068510000;0.31979814174494500000;0.00193581603708978000;0.00000000000000000000;0.00000000000000000000;-0.00076410540199031100;-0.00009761036368216240;0.00307584463570632000;-0.03173449092618020000
17-07-2012;24019.01000000000000000000;27539.95000000000000000000;26833.12000000000000000000;49585.64000000000000000000;23888.50000000000000000000;26984.06000000000000000000;;;6096299952047.00000000000000000000;5206109066264.00000000000000000000;7321706596158.00000000000000000000;946253023395.00000000000000000000;9220861678557.00000000000000000000;57399568814.00000000000000000000;;;28848629885235.00000000000000000000;22609.82000000000000000000;0.00200617068214250000;0.00196676326102670000;0.00220437957513108000;0.00207197200108948000;0.00189636653724963000;0.00227700331984998000;;;0.21132025944730000000;0.18046295740819700000;0.25379737704303700000;0.03280062266940800000;0.31962910249946800000;0.00198968093259007000;0.00000000000000000000;0.00000000000000000000;0.00201696459401749000;-0.00009342335951485550;0.00307801573288061000;-0.03035181351312450000
18-07-2012;24048.06000000000000000000;27569.71000000000000000000;26869.29000000000000000000;49646.96000000000000000000;23923.58000000000000000000;27007.58000000000000000000;;;6106696996162.00000000000000000000;5213151644955.00000000000000000000;7337152405587.00000000000000000000;950445697577.00000000000000000000;9238860425904.00000000000000000000;58264897306.00000000000000000000;;;28904572067491.00000000000000000000;22607.63000000000000000000;0.00130559312761180000;0.00117689380178245000;0.00144391860234503000;0.00133274959142123000;0.00156427710528122000;0.00096811130696198800;;;0.21127097062371700000;0.18035733699092700000;0.25384054773255400000;0.03288219231745580000;0.31963318482389700000;0.00201576751144953000;0.00000000000000000000;0.00000000000000000000;0.00140039053702560000;-0.00007839067877377850;0.00307608909586286000;-0.02548387784970500000
19-07-2012;24069.52000000000000000000;27601.28000000000000000000;26898.68000000000000000000;49682.70000000000000000000;23941.17000000000000000000;27037.80000000000000000000;;;6111556128506.00000000000000000000;5217052286754.00000000000000000000;7343301366433.00000000000000000000;951026266487.00000000000000000000;9244878107108.00000000000000000000;58242401861.00000000000000000000;;;28926056557149.00000000000000000000;22605.44000000000000000000;0.00098885638508253900;0.00124131680140824000;0.00119009065692295000;0.00081649860082774800;0.00083186232331285500;0.00121519421601425000;;;0.21128203619568500000;0.18035822741502000000;0.25386458579049300000;0.03287784024787700000;0.31960381771511000000;0.00201349263581543000;0.00000000000000000000;0.00000000000000000000;0.00103008902969051000;-0.00007510621030857680;0.00307683543705154000;-0.02441021362538300000
20-07-2012;24058.86000000000000000000;27599.11000000000000000000;26888.19000000000000000000;49673.30000000000000000000;23916.43000000000000000000;27044.81000000000000000000;;;6108292189837.00000000000000000000;5214471815161.00000000000000000000;7340933366595.00000000000000000000;950798266700.00000000000000000000;9235297201404.00000000000000000000;58090556798.00000000000000000000;;;28907883396495.00000000000000000000;22603.25000000000000000000;-0.00034609785362597700;0.00001826139538529200;-0.00029317399633607800;-0.00009233453979418800;-0.00093701663544936300;0.00035611708086488000;;;0.21130195199893500000;0.18038234566122700000;0.25394226432659100000;0.03289062203756090000;0.31947331026400100000;0.00200950571168567000;0.00000000000000000000;0.00000000000000000000;-0.00044595951463122400;-0.00007789085518268450;0.00307685486469430000;-0.02531508914393440000
23-07-2012;24031.14000000000000000000;27570.30000000000000000000;26858.79000000000000000000;49628.53000000000000000000;23891.55000000000000000000;27014.97000000000000000000;;;6101521587270.00000000000000000000;5207444239227.00000000000000000000;7329145241625.00000000000000000000;949932063402.00000000000000000000;9225148074719.00000000000000000000;58176225734.00000000000000000000;;;28871367431977.00000000000000000000;22596.68000000000000000000;-0.00086213013876682300;-0.00075371104018414200;-0.00080330664900201100;-0.00061098701077323400;-0.00075012209913624400;-0.00081325475245200200;;;0.21133469350371500000;0.18036707999702900000;0.25385514762655400000;0.03290221932300600000;0.31952584498999200000;0.00201501455970409000;0.00000000000000000000;0.00000000000000000000;-0.00078349114245901900;-0.00008521269662861510;0.00307634522635538000;-0.02769932837790400000
24-07-2012;23964.44000000000000000000;27486.75000000000000000000;26762.73000000000000000000;49477.38000000000000000000;23824.08000000000000000000;26921.11000000000000000000;;;6085224485841.00000000000000000000;5189454379041.00000000000000000000;7301551310696.00000000000000000000;947031529879.00000000000000000000;9198555931230.00000000000000000000;57956259564.00000000000000000000;;;28779773896251.00000000000000000000;22594.49000000000000000000;-0.00268250280550292000;-0.00293811440133101000;-0.00348597209854251000;-0.00295335295458137000;-0.00273108445294148000;-0.00338349800201859000;;;0.21144101089111400000;0.18031602325121100000;0.25370426248022500000;0.03290614906472090000;0.31961876991772500000;0.00201378439500352000;0.00000000000000000000;0.00000000000000000000;-0.00295828915133803000;-0.00010699658927695100;0.00307733469949823000;-0.03476924017865090000
25-07-2012;23910.14000000000000000000;27421.03000000000000000000;26701.39000000000000000000;49380.88000000000000000000;23765.44000000000000000000;26871.42000000000000000000;;;6072529069085.00000000000000000000;5183372950805.00000000000000000000;7291207827829.00000000000000000000;945204066130.00000000000000000000;9177446993977.00000000000000000000;57616619043.00000000000000000000;;;28727377526869.00000000000000000000;22592.30000000000000000000;-0.00217149720033371000;-0.00229690214466953000;-0.00219769303387842000;-0.00185535971314158000;-0.00236747839378705000;-0.00175053795424185000;;;0.21138473441946800000;0.18043321030459300000;0.25380694151457000000;0.03290255315668620000;0.31946692611928300000;0.00200563448540023000;0.00000000000000000000;0.00000000000000000000;-0.00225213659001235000;-0.00011394450673275500;0.00308021943258085000;-0.03699233422382610000
26-07-2012;23905.58000000000000000000;27419.54000000000000000000;26699.63000000000000000000;49358.49000000000000000000;23759.96000000000000000000;26859.48000000000000000000;;;6072771300268.00000000000000000000;5185325109513.00000000000000000000;7291611211366.00000000000000000000;944810273541.00000000000000000000;9175411358961.00000000000000000000;56218587104.00000000000000000000;;;28726147840753.00000000000000000000;22590.11000000000000000000;-0.00009379187329281100;0.00004260104709082820;0.00003102403624908900;-0.00035657680112510600;-0.00013367314538653800;-0.00034749662706135100;;;0.21140221563758500000;0.18050889169889700000;0.25383184866233900000;0.03289025311638280000;0.31940973811824800000;0.00195705276654756000;0.00000000000000000000;0.00000000000000000000;-0.00005936752839439610;-0.00010114786437929700;0.00307374150334144000;-0.03290708222189140000
27-07-2012;23822.87000000000000000000;27320.18000000000000000000;26594.75000000000000000000;49191.34000000000000000000;23673.74000000000000000000;26750.69000000000000000000;;;6051868578235.00000000000000000000;5165645221206.00000000000000000000;7259601257396.00000000000000000000;941647315952.00000000000000000000;9141129906981.00000000000000000000;55962918075.00000000000000000000;;;28615855197845.00000000000000000000;22587.92000000000000000000;-0.00336891105683108000;-0.00353332487837016000;-0.00383892996685060000;-0.00329524603311634000;-0.00353844425386932000;-0.00396161408468943000;;;0.21148655304527700000;0.18051689126505700000;0.25369157088629300000;0.03290648870850150000;0.31944283488230000000;0.00195566121257192000;0.00000000000000000000;0.00000000000000000000;-0.00357072159852507000;-0.00008957911181396480;0.00305508746102857000;-0.02932129209283120000
30-07-2012;23875.82000000000000000000;27375.34000000000000000000;26658.29000000000000000000;49306.26000000000000000000;23733.83000000000000000000;26819.44000000000000000000;;;6065635535919.00000000000000000000;5174586685328.00000000000000000000;7277038566942.00000000000000000000;943878426035.00000000000000000000;9163526163080.00000000000000000000;56157761492.00000000000000000000;;;28680823138796.00000000000000000000;22581.35000000000000000000;0.00251109341577278000;0.00230789063412255000;0.00267724951523078000;0.00262436467380909000;0.00282594528215585000;0.00285763603727306000;;;0.21148749833871200000;0.18041974110319200000;0.25372488550018300000;0.03290973977515430000;0.31950011053499600000;0.00195802474776383000;0.00000000000000000000;0.00000000000000000000;0.00262159103259271000;-0.00007368487911660160;0.00305882747346556000;-0.02408925634276420000
31-07-2012;23914.26000000000000000000;27428.07000000000000000000;26712.87000000000000000000;49414.03000000000000000000;23778.03000000000000000000;26870.04000000000000000000;;;6066051132059.00000000000000000000;5177150259344.00000000000000000000;7284515737227.00000000000000000000;944446059489.00000000000000000000;9170821092988.00000000000000000000;56135237219.00000000000000000000;;;28699119518326.00000000000000000000;22579.16000000000000000000;0.00170568979409425000;0.00202132079466915000;0.00214228747458630000;0.00228032868325592000;0.00195757599902717000;0.00198190097030768000;;;0.21136715111366000000;0.18039404505208200000;0.25382366635239200000;0.03290853779977180000;0.31955060806419200000;0.00195599161790154000;0.00000000000000000000;0.00000000000000000000;0.00197338775331517000;-0.00006234623206637180;0.00306114923237184000;-0.02036693651098630000
01-08-2012;23906.06000000000000000000;27418.30000000000000000000;26706.75000000000000000000;49460.30000000000000000000;23767.85000000000000000000;26864.98000000000000000000;;;6063303715172.00000000000000000000;5177304345299.00000000000000000000;7284240130792.00000000000000000000;942622192226.00000000000000000000;9159080473231.00000000000000000000;57070893533.00000000000000000000;;;28683621750253.00000000000000000000;22576.98000000000000000000;-0.00024639657936146000;-0.00025971401589870800;-0.00013257542994347100;0.00103248948247537000;-0.00033166410351499100;-0.00009177768939426920;;;0.21138556936655000000;0.18049688391436600000;0.25395119884844200000;0.03286273262258750000;0.31931394692688000000;0.00198966832117345000;0.00000000000000000000;0.00000000000000000000;-0.00020478709647918100;-0.00007662558019086090;0.00305341358191952000;-0.02509505448085760000
02-08-2012;23879.63000000000000000000;27394.24000000000000000000;26681.74000000000000000000;49362.51000000000000000000;23738.08000000000000000000;26830.65000000000000000000;;;6053945993387.00000000000000000000;5172224549724.00000000000000000000;7275819578963.00000000000000000000;940907954397.00000000000000000000;9146698933529.00000000000000000000;57107754672.00000000000000000000;;;28646704764672.00000000000000000000;22574.79000000000000000000;-0.00100918285184128000;-0.00078089519019862600;-0.00083989996804067900;-0.00188209222272222000;-0.00115631121755626000;-0.00118168279742284000;;;0.21133132215796500000;0.18055216445357300000;0.25398452068859800000;0.03284524213609930000;0.31929323140890500000;0.00199351915486025000;0.00000000000000000000;0.00000000000000000000;-0.00100096168122701000;-0.00005814490518208020;0.00303363856338664000;-0.01916672140308280000
03-08-2012;23832.56000000000000000000;27327.51000000000000000000;26615.11000000000000000000;49245.14000000000000000000;23684.22000000000000000000;26749.10000000000000000000;;;6041231726329.00000000000000000000;5156759371202.00000000000000000000;7255246293703.00000000000000000000;938426573339.00000000000000000000;9125133116074.00000000000000000000;57010712498.00000000000000000000;;;28573807793145.00000000000000000000;22572.60000000000000000000;-0.00187606573897811000;-0.00234186962421274000;-0.00240332111322039000;-0.00228353107477613000;-0.00217449057957871000;-0.00294704726481037000;;;0.21142550443621000000;0.18047154962801700000;0.25391247628688700000;0.03284219520662320000;0.31935306565137500000;0.00199520879088706000;0.00000000000000000000;0.00000000000000000000;-0.00220482858124433000;-0.00004577884972106580;0.00301846331676856000;-0.01516627665035690000
06-08-2012;23896.60000000000000000000;27410.57000000000000000000;26700.13000000000000000000;49364.95000000000000000000;23754.01000000000000000000;26837.35000000000000000000;;;6055447783759.00000000000000000000;5168231331188.00000000000000000000;7273489754943.00000000000000000000;943071792693.00000000000000000000;9154003846584.00000000000000000000;56805842733.00000000000000000000;;;28651050351900.00000000000000000000;22566.04000000000000000000;0.00297413651667674000;0.00332547837734533000;0.00347999475056579000;0.00272063571993414000;0.00323301480208393000;0.00358440614509337000;;;0.21135168551883200000;0.18038540534152800000;0.25386468089679200000;0.03291578427701380000;0.31949976472597100000;0.00198267923986364000;0.00000000000000000000;0.00000000000000000000;0.00324151034241576000;0.00001498102395565880;0.00292947809458947000;0.00511388836916980000
07-08-2012;23918.78000000000000000000;27444.27000000000000000000;26731.52000000000000000000;49433.72000000000000000000;23770.70000000000000000000;26884.56000000000000000000;;;6059213082703.00000000000000000000;5172235868071.00000000000000000000;7278909188292.00000000000000000000;944414182981.00000000000000000000;9159641971274.00000000000000000000;56954380830.00000000000000000000;;;28671368674151.00000000000000000000;22563.85000000000000000000;0.00102478822858069000;0.00132575076236210000;0.00127201236637836000;0.00148917742287291000;0.00079942468470770800;0.00185462332406900000;;;0.21133323461344700000;0.18039724321685700000;0.25387379552809400000;0.03293927798544360000;0.31946999375484900000;0.00198645490130884000;0.00000000000000000000;0.00000000000000000000;0.00108679295499854000;0.00004441203687871050;0.00290291213113029000;0.01529913234453230000
08-08-2012;23903.55000000000000000000;27425.64000000000000000000;26705.37000000000000000000;49422.93000000000000000000;23753.25000000000000000000;26883.09000000000000000000;;;6055526784966.00000000000000000000;5166118541060.00000000000000000000;7269720649976.00000000000000000000;944088663702.00000000000000000000;9152035046400.00000000000000000000;57077476550.00000000000000000000;;;28644567162654.00000000000000000000;22561.66000000000000000000;-0.00053987835023915200;-0.00058199812033276700;-0.00088166208576938200;-0.00012123327188792200;-0.00063730398476377900;0.00004238289585326440;;;0.21140227920291400000;0.18035247353276300000;0.25379055681644400000;0.03295873379203570000;0.31950334576296800000;0.00199261089287521000;0.00000000000000000000;0.00000000000000000000;-0.00065038582391270000;0.00009542661936359200;0.00277486517020888000;0.03438964184209660000
09-08-2012;23926.88000000000000000000;27452.85000000000000000000;26730.59000000000000000000;49459.03000000000000000000;23778.84000000000000000000;26895.02000000000000000000;;;6061034171721.00000000000000000000;5169054253709.00000000000000000000;7275456062533.00000000000000000000;944643064132.00000000000000000000;9161442631694.00000000000000000000;57322304089.00000000000000000000;;;28668952487878.00000000000000000000;22559.48000000000000000000;0.00107215843655739000;0.00108827420609735000;0.00104056247011990000;0.00082679231699210600;0.00117337512546841000;0.00054030371667462400;;;0.21141456683092200000;0.18030146919021900000;0.25377474344796000000;0.03295003765943040000;0.31955972704505700000;0.00199945582641143000;0.00000000000000000000;0.00000000000000000000;0.00109024240978822000;0.00009032824338809050;0.00277184803505140000;0.03258773289366690000
10-08-2012;23913.62000000000000000000;27437.05000000000000000000;26714.22000000000000000000;49446.92000000000000000000;23763.90000000000000000000;26890.99000000000000000000;;;6058008911246.00000000000000000000;5163419926500.00000000000000000000;7268286430166.00000000000000000000;944230397174.00000000000000000000;9153571289342.00000000000000000000;57457831750.00000000000000000000;;;28644974786178.00000000000000000000;22559.48000000000000000000;-0.00055434204657408700;-0.00057569791296326500;-0.00061259458166029300;-0.00024487910101513200;-0.00062848714616653500;-0.00014985309404954000;;;0.21148592227664200000;0.18025569807767800000;0.25373687651745300000;0.03296321271784180000;0.31955242962053000000;0.00200586078985571000;0.00000000000000000000;0.00000000000000000000;-0.00058565338476679400;0.00009761409702042460;0.00276764778367220000;0.03526969638127410000
13-08-2012;23968.02000000000000000000;27498.05000000000000000000;26774.18000000000000000000;49543.34000000000000000000;23820.81000000000000000000;26943.86000000000000000000;;;6070590436666.00000000000000000000;5171043909051.00000000000000000000;7283837820734.00000000000000000000;946343540849.00000000000000000000;9177233036158.00000000000000000000;57742774839.00000000000000000000;;;28706791518297.00000000000000000000;22559.48000000000000000000;0.00227227068273233000;0.00222080327771612000;0.00224198237807334000;0.00194807106260081000;0.00239194594792157000;0.00196415582089671000;;;0.21146878893786400000;0.18013311957050700000;0.25373221581002700000;0.03296584155863690000;0.31968856673894300000;0.00201146738402291000;0.00000000000000000000;0.00000000000000000000;0.00228226611755302000;0.00007003286649876890;0.00271056652111403000;0.02583698498201240000
14-08-2012;24009.08000000000000000000;27545.04000000000000000000;26823.67000000000000000000;49613.72000000000000000000;23864.03000000000000000000;26983.92000000000000000000;;;6085631739618.00000000000000000000;5183401880417.00000000000000000000;7300617269442.00000000000000000000;948266144786.00000000000000000000;9199837684148.00000000000000000000;58873330204.00000000000000000000;;;28776628048615.00000000000000000000;22559.48000000000000000000;0.00171165035088064000;0.00170739002535517000;0.00184671639123206000;0.00141956632879134000;0.00181273594857885000;0.00148569095069843000;;;0.21147827776544900000;0.18012540842729000000;0.25369953898380300000;0.03295264974006010000;0.31969825194966800000;0.00204587313372991000;0.00000000000000000000;0.00000000000000000000;0.00176737881231554000;0.00004747460512633170;0.00267246035483260000;0.01776438143992800000
16-08-2012;24005.63000000000000000000;27551.83000000000000000000;26821.29000000000000000000;49638.04000000000000000000;23872.72000000000000000000;27002.20000000000000000000;;;6094728226831.00000000000000000000;5192097589792.00000000000000000000;7316419307082.00000000000000000000;946923306775.00000000000000000000;9213548618947.00000000000000000000;62988447153.00000000000000000000;;;28826705496580.00000000000000000000;22559.48000000000000000000;-0.00014370596035829300;0.00024647498249453800;-0.00008873154166048660;0.00049006688620407300;0.00036408008907164200;0.00067721113125469300;;;0.21142645757955500000;0.18011415110922000000;0.25380698838270000000;0.03284882162088700000;0.31961850860966700000;0.00218507269797005000;0.00000000000000000000;0.00000000000000000000;0.00012543431511108000;0.00004184599076161740;0.00267080124145198000;0.01566795391291190000
17-08-2012;24074.55000000000000000000;27633.11000000000000000000;26906.64000000000000000000;49760.43000000000000000000;23940.01000000000000000000;27082.04000000000000000000;;;6110610575126.00000000000000000000;5204989306154.00000000000000000000;7339437255840.00000000000000000000;951500838060.00000000000000000000;9238804583188.00000000000000000000;62875794454.00000000000000000000;;;28908218352822.00000000000000000000;22559.48000000000000000000;0.00286687974980316000;0.00294573333864414000;0.00317712116563077000;0.00246261460267022000;0.00281473341625419000;0.00295243338895717000;;;0.21137970180474600000;0.18005223437251000000;0.25388756810478200000;0.03291454445400350000;0.31959093675124800000;0.00217501451271078000;0.00000000000000000000;0.00000000000000000000;0.00293005833491533000;0.00005459693866094810;0.00267696784011574000;0.02039506707655760000
21-08-2012;24172.94000000000000000000;27746.14000000000000000000;27011.69000000000000000000;49939.91000000000000000000;24044.18000000000000000000;27175.53000000000000000000;;;6133661518858.00000000000000000000;5223996000958.00000000000000000000;7364669947330.00000000000000000000;954957678205.00000000000000000000;9278059789713.00000000000000000000;62294376475.00000000000000000000;;;29017639311539.00000000000000000000;22559.48000000000000000000;0.00407855979203174000;0.00408204000422556000;0.00389663896939826000;0.00360039281472197000;0.00434185358337204000;0.00344615848162675000;;;0.21137699910753700000;0.18002829054673100000;0.25379976187109800000;0.03290955780214890000;0.31973861450623000000;0.00214677616625514000;0.00000000000000000000;0.00000000000000000000;0.00410010617143166000;0.00010090751014585500;0.00264610799136050000;0.03813431291365160000
22-08-2012;24139.13000000000000000000;27705.02000000000000000000;26971.57000000000000000000;49887.77000000000000000000;24002.75000000000000000000;27154.52000000000000000000;;;6125216495722.00000000000000000000;5214408255939.00000000000000000000;7355293842012.00000000000000000000;953899780649.00000000000000000000;9261504234733.00000000000000000000;61620957648.00000000000000000000;;;28971943566703.00000000000000000000;22559.48000000000000000000;-0.00139965046082851000;-0.00148310720775976000;-0.00148638697946660000;-0.00104460014980256000;-0.00172456430694555000;-0.00077342100908470100;;;0.21141890193247600000;0.17998130653311900000;0.25387643825405400000;0.03292494956207570000;0.31967148539448000000;0.00212691832379585000;0.00000000000000000000;0.00000000000000000000;-0.00152753521293372000;0.00011130751234365400;0.00263450615016988000;0.04224985860688790000
23-08-2012;24099.68000000000000000000;27664.73000000000000000000;26927.24000000000000000000;49803.63000000000000000000;23966.94000000000000000000;27101.56000000000000000000;;;6115408124832.00000000000000000000;5206539187049.00000000000000000000;7340205261711.00000000000000000000;952200501427.00000000000000000000;9247101019177.00000000000000000000;61674302913.00000000000000000000;;;28923128397109.00000000000000000000;22559.48000000000000000000;-0.00163561285176053000;-0.00145530753203379000;-0.00164493464682109000;-0.00168800959719452000;-0.00149302639446247000;-0.00195222422334988000;;;0.21143660674836500000;0.18001300258963100000;0.25378324090435100000;0.03292176725675970000;0.31971303007807700000;0.00213235242281622000;0.00000000000000000000;0.00000000000000000000;-0.00156233463730778000;0.00011026255051556900;0.00263512035929356000;0.04184345892463490000
24-08-2012;24030.39000000000000000000;27584.14000000000000000000;26848.87000000000000000000;49687.27000000000000000000;23893.46000000000000000000;27030.20000000000000000000;;;6096720518148.00000000000000000000;5191918010539.00000000000000000000;7320850326912.00000000000000000000;949995980394.00000000000000000000;9219288332322.00000000000000000000;61310599173.00000000000000000000;;;28840083767488.00000000000000000000;22559.48000000000000000000;-0.00287928307062106000;-0.00291734680393860000;-0.00291467923141865000;-0.00233910946739174000;-0.00307059939884898000;-0.00263653135745249000;;;0.21139746220227500000;0.18002437345178400000;0.25384289400590900000;0.03294012555764310000;0.31966926332977900000;0.00212588145260926000;0.00000000000000000000;0.00000000000000000000;-0.00293796903628601000;0.00008143553271298370;0.00262885717519173000;0.03097754167913080000
27-08-2012;24046.40000000000000000000;27614.36000000000000000000;26870.85000000000000000000;49718.52000000000000000000;23912.13000000000000000000;27052.45000000000000000000;;;6100562257282.00000000000000000000;5196070726110.00000000000000000000;7323144417737.00000000000000000000;950618969037.00000000000000000000;9225917843450.00000000000000000000;61443886852.00000000000000000000;;;28857758100468.00000000000000000000;22559.48000000000000000000;0.00066601786815683100;0.00109495739990427000;0.00081832151122817100;0.00062873603297045700;0.00078108024392940600;0.00082281475686987800;;;0.21140111563909300000;0.18005801795205100000;0.25376692091747200000;0.03294153917734810000;0.31970320810542700000;0.00212919820860940000;0.00000000000000000000;0.00000000000000000000;0.00081779303789817600;0.00007838845684897370;0.00262755489751601000;0.02983323276064720000
